customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sales,discountUsed
BBID_21146250,26-12-1978,female,KARNATAKA,580030,10-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,73843,969512,AD 25 % OFF SOUTH INDIAN MIXES FOOD,1000018309,MTR MIXES OATS UPMA PP 180g,37.5,"T24Club,Payback"
BBID_21146250,26-12-1978,female,KARNATAKA,580030,23-03-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,32516,5030,Ex300,108000655,GH DAILY MOONG DAL PREMIUM 500g,52.65,"T24Club,Payback"
BBID_21146250,26-12-1978,female,KARNATAKA,580030,10-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,73843,NONPROMO,,108013767,NYLE SHMP DAMAGE REPAIR 400ml,170,"T24Club,Payback"
BBID_21146250,26-12-1978,female,KARNATAKA,580030,12-11-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,69043,1203992,IZ 15 %DIS REG SOUTH INDIAN MIXES,108028900,MTR SNACKMIX RAVA IDLI PP 500g,74.8,"T24Club,Payback"
BBID_21143943,15-09-1978,female,KARNATAKA,580030,07-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,55547,1275747,AZ Shop Rs 750 & Get 200 RS OFF CMS,108030066,PARLE BIS GLUCOSE PP 250g,18.31,"T24Club,Payback"
BBID_211412554,09-11-1979,female,KARNATAKA,581401,23-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,79104,NONPROMO,,1000155818,CADBURY CHOCO 5 STAR HOME TREATS 200g 11,150,"T24Club,Payback"
BBID_21143678,31-08-1968,male,KARNATAKA,580023,13-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,48042,NONPROMO,,108029333,NESTLE CONDMILK MILKMAID 400g,110,"T24Club,Payback"
BBID_21143678,31-08-1968,male,KARNATAKA,580023,28-02-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,7478,NONPROMO,,108018933,AMUL SHRIKHAND ELAICHI CUP 200G,38,"T24Club,Payback"
BBID_21143678,31-08-1968,male,KARNATAKA,580023,30-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,15951,NONPROMO,,1000005474,GH WHO SPICE DHANIA LOCAL PP 500g,145,"T24Club,Payback"
BBID_21143366,16-09-1976,female,KARNATAKA,580031,01-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,26914,NONPROMO,,108004631,GH DAILY RAVA/SUJI 2Kg,78,"T24Club,Payback"
BBID_211430175,08-09-1960,female,KARNATAKA,580023,12-03-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,83960,NONPROMO,,1.00E+12,"LECB-0010-25-A-29-SC-PL-UM, L, BLACK",499,"T24Club,Payback"
BBID_211419253,04-05-1972,male,KARNATAKA,580020,30-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,14872,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4,"T24Club,Payback"
BBID_21148713,11-03-1976,male,KARNATAKA,580030,19-06-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,38944,NONPROMO,,108000770,GH SOYABEAN WADI 200g,28,"T24Club,Payback"
BBID_211447200,,,KARNATAKA,,11-09-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,17942,NONPROMO,,108020414,BRITANNIA BISC LITLE HEART 37g,10,"T24Club,BBProfitClub"
BBID_211453397,11-03-1976,male,KARNATAKA,580030,11-09-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,17943,NONPROMO,,108037504,URAD DAL PREM LOOSE,138.43,"T24Club,BBProfitClub,Payback"
BBID_211453397,11-03-1976,male,KARNATAKA,580030,04-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,27831,NONPROMO,,300745449,GODREJ NO 1 SAFFRON & MILK CRM 4*100g,72,"T24Club,BBProfitClub,Payback"
BBID_211453397,11-03-1976,male,KARNATAKA,580030,04-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,27831,NONPROMO,,1000601090,WOOSH DET BAR 4*200g OP,40,"T24Club,BBProfitClub,Payback"
BBID_21147903,22-06-1960,female,KARNATAKA,999999,31-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,80687,1226175,AZ 5% DISC MINIMUM NEW INDIA SALE ASSORT,300027193,VIM DROP DW ACTIVE GEL YLW LEMON 115m,19,"T24Club,Payback"
BBID_211453404,01-08-1981,male,KARNATAKA,580030,16-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,32278,NONPROMO,,108004629,GH DAILY RAVA/SUJI 1Kg,40,"T24Club,Payback"
BBID_21147019,28-08-1991,male,KARNATAKA,999999,02-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,27393,5041,Ex410,108017697,WHISPER SANITRYPAD CHOICE WING 8P,29.9,"T24Club,Payback"
BBID_211449613,,,KARNATAKA,,26-02-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,43613,NONPROMO,,1.00E+12,"PBTS-0160-Mtee 16-A-RF-HS-BJ, 3-4, CORAL",149,"T24Club,BBProfitClub"
BBID_211429584,02-11-1979,male,KARNATAKA,580021,10-07-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,34747,NONPROMO,,1000196322,RORITO GIFTOS FLYMATE,75,"T24Club,Payback"
BBID_21144876,11-07-1978,male,KARNATAKA,580030,03-10-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,1,34812,1020276,SHU 27 FLAT ASSORTED FOOD HUBLI,300144208,GH POHA AVALAKKI MEDIUM 500G,54,"T24Club,Payback"
BBID_211413663,02-10-1977,male,KARNATAKA,580029,08-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,40042,NONPROMO,,1000032409,PEDIASURE COMPLETE&BAL PREM CHOC BX 750g,910,"T24Club,Payback"
BBID_2114695,15-10-1972,male,KARNATAKA,580030,02-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,98565,NONPROMO,,108004132,GRB DESI GHEE PP 200ml,106,"T24Club,Payback"
BBID_211413139,20-07-1977,male,KARNATAKA,580031,02-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,87089,NONPROMO,,1000035254,GH FRUIT N NUT KISMIS AFGAN PP 200g,155,"T24Club,Payback"
BBID_211453428,29-09-1974,male,KARNATAKA,580029,03-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,39296,1127814,MDHO 10.0 Rs OFF Veg Powdered Soups,108026485,KNORR SOUP HOT & SOUR VEGETABLE 43g,37.41,"T24Club,BBProfitClub,Payback"
BBID_211411366,14-05-1953,female,KARNATAKA,580030,01-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,91164,NONPROMO,,108100294,Carrot English Loose,15.84,"T24Club,Payback"
BBID_211411366,14-05-1953,female,KARNATAKA,580030,14-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,88656,NONPROMO,,300150379,SURF EXCEL DET BAR 95g,30,"T24Club,Payback"
BBID_211422463,20-07-1974,male,KARNATAKA,580030,29-03-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,16,1109,NONPROMO,,108000439,EVEREST POW YELLOW HING BT 50g,60,"T24Club,Payback"
BBID_211446908,20-07-1974,male,KARNATAKA,580030,13-03-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,46657,NONPROMO,,108020370,BRITANNIA CRM BISC TRT BOURBON 150g,25,"T24Club,BBProfitClub,Payback"
BBID_211447184,,,KARNATAKA,,04-10-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,59968,NONPROMO,,108000655,GH DAILY MOONG DAL PREMIUM 500g,48,"T24Club,BBProfitClub"
BBID_21147642,20-07-1969,male,KARNATAKA,580030,27-11-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,62565,1213777,IZ 5 %DIS MIX LOB,108037506,URAD DAL STD LOOSE,61.28,"T24Club,Payback"
BBID_21147642,20-07-1969,male,KARNATAKA,580030,03-06-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,11,73590,NONPROMO,,108030064,PARLE BIS GLUCOSE 140g,10,"T24Club,Payback"
BBID_211416452,27-10-1982,,KARNATAKA,580029,13-05-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,86404,NONPROMO,,1.00E+12,"PNB-BOYS-WHITE-VEST-PO3, 2-3, ASSORTED",318,"T24Club,Payback"
BBID_211413619,04-09-1948,male,KARNATAKA,580031,28-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,53045,NONPROMO,,108028801,MTR DESSERTMIX GULAB JAMUN MIX 200G,85,"T24Club,Payback"
BBID_211419043,02-12-1970,male,KARNATAKA,580029,06-07-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,65300,1152249,HO 100 %OFF BKLET/SCRACH CRD MCBV JUL AZ,1000577194,July'16 CB Vouchers,0,"T24Club,Payback"
BBID_2114237,15-04-1987,male,KARNATAKA,580003,06-10-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,20710,NONPROMO,,1000172029,PATANJALI POPULR DETERGNT CAKE 240g/250g,36,"T24Club,Payback"
BBID_211415945,22-07-1964,male,KARNATAKA,580031,01-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,11918,1132783,SZ 20 % OFF STAPLES KAR,108001163,GH WHO SPICE DRY METHI 200g,33.6,"T24Club,Payback"
BBID_211434535,28-11-1978,male,KARNATAKA,580031,03-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,45579,1165119,HO 100 %OFF BKLET/SCRACH CRD MCBV AUG AZ,1000591805,Aug'16 CB Vouchers,0,"T24Club,Payback"
BBID_211422230,04-01-1974,male,KARNATAKA,580023,03-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,18643,5012,Ex1200,108004629,GH DAILY RAVA/SUJI 1Kg,103.05,"T24Club,Payback"
BBID_211437346,13-09-1977,male,KARNATAKA,581325,02-07-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,64385,NONPROMO,,108024832,HALDIRAM SWEET SOAN CAKE 200G,60,"T24Club,Payback"
BBID_2114502,20-02-1977,female,KARNATAKA,580001,02-09-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,16648,NONPROMO,,300812356,SUNFEAST NDL YIPPEE MAGIC MSALA 240/280g,90,"T24Club,Payback"
BBID_211425674,18-04-1942,male,KARNATAKA,580024,20-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,51924,NONPROMO,,108020599,BRU COFFEE GREEN LABLE 100g,33,"T24Club,Payback"
BBID_211450111,17-05-1973,female,KARNATAKA,580030,04-09-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,3318,NONPROMO,,108020604,BRU COFFEE INSTANT JR 50G,83,"T24Club,BBProfitClub,Payback"
BBID_211449499,,,KARNATAKA,,07-10-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,57915,NONPROMO,,108015124,RIN DET BAR ADVANCE 150g,40,"T24Club,BBProfitClub,Payback"
BBID_211449499,,,KARNATAKA,,15-07-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,52491,NONPROMO,,108010134,HAMAM SOAP 100G,54,"T24Club,BBProfitClub,Payback"
BBID_211433007,26-05-1992,male,KARNATAKA,580023,05-02-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,9,54661,NONPROMO,,1000018327,GTS BULLET RAW SURTI KOLLAM RICE BAG 25K,1475,"T24Club,Payback"
BBID_211447881,,,KARNATAKA,,03-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,13715,NONPROMO,,108034157,SP PAPAD TOMATO 200G,53,"T24Club,BBProfitClub,Payback"
BBID_21142292,30-07-1966,male,KARNATAKA,580028,30-01-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,19661,NONPROMO,,300679288,BRITANNIA TIGER KRUNCH CHOC COOKIES 70g,10,"T24Club,Payback"
BBID_211410617,26-04-1939,male,KARNATAKA,580030,05-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,46869,NONPROMO,,1000078100,PROTEKT MOSQUITO SPRAY BUZZ OFF BT 50ml,120,"T24Club,Payback"
BBID_2114763,11-08-1965,male,KARNATAKA,580023,23-02-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,53438,NONPROMO,,1000172083,KANTI PANCHGVYA BODY CLEANSER 75GM,13,"T24Club,Payback"
BBID_211449524,,,KARNATAKA,,09-11-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,87375,NONPROMO,,108037794,ACT II H&E IPC CHILLI SURPRISE 30g,10,"T24Club,BBProfitClub"
BBID_21148777,25-08-1960,male,KARNATAKA,580030,28-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,45889,1228643,IZ 6% DISC WED FOOD EXC,300616592,MAGGI INST PASTA PAZTA MACRON CHEESE 70g,23.5,"T24Club,Payback"
BBID_211424120,03-12-1965,male,KARNATAKA,576101,02-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,69366,NONPROMO,,108035992,TROPICANA JUICE PRM GOLD ORANGE 100 1L,120,"T24Club,Payback"
BBID_21143758,24-04-1978,male,KARNATAKA,580030,10-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,50180,NONPROMO,,108010225,HARPIC TOILT CLNR POWER 500M,68,"T24Club,Payback"
BBID_211416153,01-02-1954,male,KARNATAKA,580021,23-03-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,32478,5033,Ex330,1000026628,SVRM STEAM SONA MASORI RICE BAG 25Kg,2640,"T24Club,Payback"
BBID_21148440,06-05-1984,female,KARNATAKA,580008,12-03-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,84179,NONPROMO,,1000060132,MCVITIES BIS DIGESTIVE 5*200g OP,159,"T24Club,Payback"
BBID_21142249,08-08-1969,male,KARNATAKA,580031,17-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,89263,NONPROMO,,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6,"T24Club,Payback"
BBID_211422479,16-11-1970,male,KARNATAKA,580031,28-02-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,13060,5015,Ex150,108030063,PARLE BIS GLUCOSE 800g,48.15,"T24Club,Payback"
BBID_211447516,,,KARNATAKA,,26-01-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,83106,NONPROMO,,108100340,GREEN PEAS,22.63,"T24Club,BBProfitClub"
BBID_211453527,19-03-1966,male,KARNATAKA,580030,15-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,77839,NONPROMO,,108020545,BRITANNIA BISC VITA MARIE GOLD 150g,20,"T24Club,Payback"
BBID_211453534,,,KARNATAKA,,22-01-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,1766,1238884,AZ 40 % OFF KIDS WEAR ASSORTED REG,1.00E+12,"MNFR-3171-FRMN780-A-SL-AOP-A, 4-5, WHITE",505.77,"T24Club,BBProfitClub,Payback"
BBID_211419317,18-11-1964,male,KARNATAKA,581329,07-05-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,59908,NONPROMO,,300835744,FRESH & PURE POW SPICE JEERA 100g,66,"T24Club,Payback"
BBID_21148616,01-06-1985,male,KARNATAKA,580024,16-03-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,87738,5009,Ex900,300694329,WHEEL DETERGENT BAR ACTIVE 240g,35.38,"T24Club,Payback"
BBID_211453537,09-06-1971,female,KARNATAKA,411045,28-05-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,11989,NONPROMO,,1.00E+12,"LCOSH-4171-303-FS-CX, M, ORANGE",1499,"T24Club,Payback"
BBID_211413099,28-02-1977,male,KARNATAKA,571216,16-03-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,24317,5025,Ex250,300981554,VIM UTENSIL BAR 500g,35.08,"T24Club,Payback"
BBID_211453540,28-02-1977,male,KARNATAKA,571216,31-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,2,81118,NONPROMO,,108037504,URAD DAL PREM LOOSE,57.96,"T24Club,BBProfitClub,Payback"
BBID_2114759,31-08-1956,male,KARNATAKA,580008,25-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,89216,NONPROMO,,300823919,CLMT PHENYLS GERMFIGHTER 5L,199,"T24Club,Payback"
BBID_211446854,,,KARNATAKA,,03-02-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,40140,NONPROMO,,300404185,ENO DIGESTIVE ORANGE 100G,90,"T24Club,BBProfitClub,Payback"
BBID_211453547,20-07-1986,male,KARNATAKA,580021,02-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,87036,NONPROMO,,108038738,HOMELITES MATCHBOX LARGE 240P,6,"T24Club,BBProfitClub,Payback"
BBID_211413543,31-01-1979,male,KARNATAKA,580024,25-09-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,99381,NONPROMO,,108000707,TUR DAL PREM LOOSE,149,"T24Club,Payback"
BBID_211446782,30-01-1968,,KARNATAKA,580032,30-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,55954,NONPROMO,,1000139414,SVRM STEAM SONA MASORI RICE LOOSE,420.17,"T24Club,BBProfitClub,Payback"
BBID_2114683,10-05-1966,male,KARNATAKA,580030,31-10-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,57391,NONPROMO,,1000609658,F'16 FstiveDlghtCrd,0.01,"T24Club,Payback"
BBID_21144367,23-07-1983,male,KARNATAKA,580024,04-11-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,97481,1044269,WC 179 FLAT CTC TEA VISTEX EXC,300647581,F&P CTC TEA FAMILY PP 1Kg,179,"T24Club,Payback"
BBID_211447790,01-01-1942,male,KARNATAKA,580030,03-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,11139,5044,Ex4400,108027349,LOTTE CRM BISC CHOCO PIE 168g,62.43,"T24Club,BBProfitClub,Payback"
BBID_211449631,01-01-1942,male,KARNATAKA,580030,17-11-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,60691,NONPROMO,,300142839,SURIYAN CHIKKI PEANUT MEDIUM 150G,45,"T24Club,BBProfitClub,Payback"
BBID_21147631,17-12-1966,male,KARNATAKA,580030,24-01-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,2510,NONPROMO,,1.00E+12,"LECK-0010-EK01-PL-CF-38, XL, LIGHT PEACH",499,"T24Club,Payback"
BBID_211410542,05-07-1990,male,KARNATAKA,580024,14-02-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,41137,1247186,AZ B1G1 @100 %DIS REG Makeup Accessories,830015149,TS ASST TWO TONE LOOFAH 40G 230 2533 1P,0,"T24Club,Payback"
BBID_211422470,10-08-1964,male,KARNATAKA,580032,17-06-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,76586,1306387,AZ TS300 GET 100 RS OFF P@P BB Shirt 2 L,1.00E+12,"SSX-0010-REG-STR20 -AN, FS, GREY MELANGE",46.02,"T24Club,Payback"
BBID_211410638,10-07-1984,male,KARNATAKA,580030,28-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,45237,NONPROMO,,108004181,NANDINI COW GHEE PP 500gm,358,"T24Club,Payback"
BBID_211419720,01-06-1956,male,KARNATAKA,580024,04-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,27538,1215551,IZ 10 %DIS REG Detergent Powders,108016186,SURF DET POW EXCEL EASY WASH 700g,72,"T24Club,Payback"
BBID_211419720,01-06-1956,male,KARNATAKA,580024,04-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,27538,1204032,HO 2 %OFF FOOD REG AZ,301025025,VIJAY CEREALS IDLI RAWA PP 1kg,34.3,"T24Club,Payback"
BBID_21147104,17-07-1974,male,KARNATAKA,580030,12-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,3,17217,1050411,AZ 20 %OFF ALuminium Pr. Cooker UTENSILS,300192490,Paniyarakkal-9 Pits (IMPEX),584,"T24Club,Payback"
BBID_211410596,01-06-1951,male,KARNATAKA,580030,01-02-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,39904,NONPROMO,,300028156,FORTUNE SUNFLOWER OIL PP 1L,158,"T24Club,Payback"
BBID_211430478,01-02-1989,male,KARNATAKA,582103,07-06-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,63602,NONPROMO,,300150382,SURF EXCEL DET BAR 250g,27,"T24Club,Payback"
BBID_211453572,12-09-1991,,KARNATAKA,580021,02-08-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,39077,NONPROMO,,300616595,FUTANA FRIED LOOSE,81.7,"T24Club,Payback"
BBID_211422339,01-05-1989,male,KARNATAKA,580025,29-09-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,79444,NONPROMO,,1000347119,MOKSH AGARBATHIS SWARNA GULAB BX 90g,55,"T24Club,Payback"
BBID_211419283,02-07-1974,male,KARNATAKA,580029,03-02-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,76329,NONPROMO,,1000212517,KNORR NDL CHINESE SCHEZWAN PP 68g,30,"T24Club,Payback"
BBID_211453586,17-06-1951,male,KARNATAKA,580032,16-03-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,4325,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,105.14,"T24Club,Payback"
BBID_211412914,20-08-1953,female,KARNATAKA,580003,03-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,31212,1130191,HO SHOP 3000 & ABOVE GET 300 RS OFF PB,1000117261,SACH TBRUSH SUPER GUARD SOFT 2+1,90.84,"T24Club,Payback"
BBID_211447459,20-08-1953,female,KARNATAKA,580003,08-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,42635,NONPROMO,,300637344,VANISH STAIN REM LIQUID 180m,35,"T24Club,BBProfitClub,Payback"
BBID_21147466,22-07-1977,male,KARNATAKA,580031,04-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,30831,NONPROMO,,108026986,LAYS WFR AMERICAN STYLE CRM ONION 26g,0,"T24Club,Payback"
BBID_21147878,01-06-1970,female,KARNATAKA,580021,12-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,18,1429,NONPROMO,,300825771,TTRT WAFER BISCUIT ORANGE 75g,19,"T24Club,Payback"
BBID_211450007,,,KARNATAKA,,13-04-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,8931,NONPROMO,,300111616,BRITANNIA BISCUIT MILKBIKIS 85g,30,"T24Club,BBProfitClub"
BBID_21143761,16-10-1984,male,KARNATAKA,580020,06-11-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,26090,NONPROMO,,108000969,GH DAILY WHO SPICE SAUNF SMALL 100g,58,"T24Club,Payback"
BBID_2114163,03-07-1986,male,KARNATAKA,560008,03-07-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,70841,NONPROMO,,108000537,POHA THICK LOOSE,38.3,"T24Club,Payback"
BBID_2114163,03-07-1986,male,KARNATAKA,560008,07-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,10,88989,1127859,"MDHO B1@10,B2@20 % OFF Frozen Veg",108027972,MCCAINS FRNCH FRIES CRISP&DELICIOUS 420g,81,"T24Club,Payback"
BBID_211453626,11-10-1964,male,KARNATAKA,586101,15-03-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,14,14445,4025,Ex250,1000207698,4.5Veg Bowl-Sqr Spring-Carnival,272.14,"T24Club,Payback"
BBID_211425486,20-03-1972,male,KARNATAKA,580028,14-10-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,71724,NONPROMO,,108021494,CHINGS SAUCE SCZWN 250g,54,"T24Club,Payback"
BBID_211425486,20-03-1972,male,KARNATAKA,580028,06-08-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,11974,NONPROMO,,1000257312,GH BAJJI BONDA FLOUR PP 500g,45,"T24Club,Payback"
BBID_211453633,30-09-1957,male,KARNATAKA,580024,02-05-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,99576,NONPROMO,,108037471,SAGO SMALL LOOSE,54.67,"T24Club,Payback"
BBID_211453635,21-10-1950,male,KARNATAKA,999999,03-06-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,17,83020,NONPROMO,,108000899,RICE ROYAL BASMATI LOOSE,173.47,"T24Club,Payback"
BBID_211447421,,,KARNATAKA,,01-04-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,12,93412,NONPROMO,,1000581524,COLGATE TPSTE KIDS STRAWBERRY BX 40g,38,"T24Club,BBProfitClub,Payback"
BBID_211447421,,,KARNATAKA,,08-01-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,75908,NONPROMO,,1000446491,PATANJALI SUPERIOR DETERGENT CAKE 125g,16,"T24Club,BBProfitClub,Payback"
BBID_211447421,,,KARNATAKA,,02-05-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,96491,NONPROMO,,108001299,GH SUGAR MEDIUM 5Kg,179,"T24Club,BBProfitClub,Payback"
BBID_211453648,01-07-1966,male,KARNATAKA,580030,10-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,7,90008,NONPROMO,,108043356,MTR READYMIX VANGI BHATH 100g,36,"T24Club,Payback"
BBID_211453650,22-07-1962,female,KARNATAKA,580020,16-09-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,6,18641,NONPROMO,,300150379,SURF EXCEL DET BAR 95g,40,"T24Club,BBProfitClub,Payback"
BBID_211453650,22-07-1962,female,KARNATAKA,580020,30-12-2015,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,13,97605,NONPROMO,,108015135,RIN DET POW ADVANCE 1Kg,154,"T24Club,BBProfitClub,Payback"
BBID_211413319,01-06-1966,male,KARNATAKA,580028,03-12-2016,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,4,35359,NONPROMO,,300411761,BRITANNIA BISC GOOD DAY NUTS PP 100g,100,"T24Club,Payback"
BBID_21148027,29-08-1961,male,KARNATAKA,580031,10-02-2017,4796,BB-HUBLI-GOKUL ROAD-AKSHAY CEN,15,51731,NONPROMO,,108100183,KIWI GREEN LOOSE,40,"T24Club,Payback"
